task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,coverage_mode,cluster_mode,sequence_id,representative_sequence_id,cluster_id,amp_label,sequence_length,cluster_size,cluster_positive_count,cluster_negative_count,mixed_label_cluster
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,d23f229a04f58e4891b124be9cd054c85a5c34f06edc0c6d52ef23121c411ac9,d23f229a04f58e4891b124be9cd054c85a5c34f06edc0c6d52ef23121c411ac9,H70_0014116a11f536f7,1,83,29,20,9,1
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,db27128130a7141abb62e2cfe935fa8eeed698dc1bd8e946045f5fd74fd9a798,d23f229a04f58e4891b124be9cd054c85a5c34f06edc0c6d52ef23121c411ac9,H70_0014116a11f536f7,0,84,29,20,9,1
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,de9f41fbe96b87b8213bbf61f26389150c4d2ece2166ff47866ea1a81e5991b0,d23f229a04f58e4891b124be9cd054c85a5c34f06edc0c6d52ef23121c411ac9,H70_0014116a11f536f7,0,84,29,20,9,1
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,f849e7f1faf07a94ad5c24e12167d961f48bd8194f8f2a960f5fea9ae4e9f1f2,d23f229a04f58e4891b124be9cd054c85a5c34f06edc0c6d52ef23121c411ac9,H70_0014116a11f536f7,1,82,29,20,9,1
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,84c1c8bc311dc2e3e11bc1dd4d6b1662f53d818951884d5d6bc89f6bcb6cfed1,84c1c8bc311dc2e3e11bc1dd4d6b1662f53d818951884d5d6bc89f6bcb6cfed1,H70_00145c867ea5bbee,0,8,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,6fafe46b3a5617f534a2e3440021ceec281083dfa8623bc2317d10a1d1244649,6fafe46b3a5617f534a2e3440021ceec281083dfa8623bc2317d10a1d1244649,H70_00146c4efd8ac775,0,69,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,6c4db849b24f2ff2413164288491583b4105b99c76a4f03f4df606a281078423,6c4db849b24f2ff2413164288491583b4105b99c76a4f03f4df606a281078423,H70_001ab19e5848ecb9,1,6,1,1,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,a4a624c2b1f9db54e8f0f5ef9fa9518753194d917da6a7d15d800cfd45e06b06,a4a624c2b1f9db54e8f0f5ef9fa9518753194d917da6a7d15d800cfd45e06b06,H70_001b2725821bdfef,0,36,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,28bbb7fb546c0f94fc398b2aa1ea1b2d21376f49777091078b9c4f1864cfa519,28bbb7fb546c0f94fc398b2aa1ea1b2d21376f49777091078b9c4f1864cfa519,H70_001b81686277e2fd,1,14,1,1,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,9c55a6667f7e18635e3d220c82a2f9dec83f40a0914855c91072e293896b5487,9c55a6667f7e18635e3d220c82a2f9dec83f40a0914855c91072e293896b5487,H70_001bae9e0feb3413,0,11,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,204c61e3b489f02f4b13b0309d0e9d81183d5119832315f4757ad569242d60ad,204c61e3b489f02f4b13b0309d0e9d81183d5119832315f4757ad569242d60ad,H70_001f4f4c54fe3ab3,0,16,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,0f9bc3b9a6c64cee594d84220dcb4dcd289cfcf25b944612de7ba5a95135e077,119e778e3137356a37d9e9488d94f82053079f9e1e044c5486d51ffd6ab070fb,H70_001fe0ec134c6cd6,0,18,2,0,2,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,119e778e3137356a37d9e9488d94f82053079f9e1e044c5486d51ffd6ab070fb,119e778e3137356a37d9e9488d94f82053079f9e1e044c5486d51ffd6ab070fb,H70_001fe0ec134c6cd6,0,18,2,0,2,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,3db90ad28c41f8b4619d7c046b0cd9278648b2644fced1b2dda4f1a7ba19c4a1,3db90ad28c41f8b4619d7c046b0cd9278648b2644fced1b2dda4f1a7ba19c4a1,H70_00211153f16e59b6,1,10,2,2,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,bd76b6f4a8d706259f762a3946dac2cbb01d6bcaf5cd3726fa2e8b32dd37f339,3db90ad28c41f8b4619d7c046b0cd9278648b2644fced1b2dda4f1a7ba19c4a1,H70_00211153f16e59b6,1,10,2,2,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,e4f9d5a21c486bfa4a69bbfb2330e6ab779b376b8504221725b013729b46b8e4,e4f9d5a21c486bfa4a69bbfb2330e6ab779b376b8504221725b013729b46b8e4,H70_00216df0429ffc1c,0,20,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,43f62af9e2dd6b0964fcf92548fc3e7eb688b689571c2be6d6f6c06bc25357cf,43f62af9e2dd6b0964fcf92548fc3e7eb688b689571c2be6d6f6c06bc25357cf,H70_0021cae6d7ee6dcc,0,48,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,bf712505b4ecc8ddff79dc2daf8a17d59879ebf739a91ab27e906807bf1299f6,bf712505b4ecc8ddff79dc2daf8a17d59879ebf739a91ab27e906807bf1299f6,H70_002216462892e7be,1,103,2,1,1,1
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,fd457716f6e81f55a11caf477bbe73e8dfc030d8d89c072a91a369ce15cdd5fb,bf712505b4ecc8ddff79dc2daf8a17d59879ebf739a91ab27e906807bf1299f6,H70_002216462892e7be,0,104,2,1,1,1
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,9cc038a057302759c5955382f9a5e3f5bc06e93bb698cc72795bc9bf686a23a6,9cc038a057302759c5955382f9a5e3f5bc06e93bb698cc72795bc9bf686a23a6,H70_002361c7c3ed99d8,0,25,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,77cfaa5cf41956d540c8edef3fda5f396ad9fada8e9fc196c6f0aa9a637b992a,77cfaa5cf41956d540c8edef3fda5f396ad9fada8e9fc196c6f0aa9a637b992a,H70_002594311ae8e52b,1,25,6,6,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,78a09da337317a3eb2d545863eb17e9f7f3cd1f9a5f471f998fbf25c661a6e0c,77cfaa5cf41956d540c8edef3fda5f396ad9fada8e9fc196c6f0aa9a637b992a,H70_002594311ae8e52b,1,25,6,6,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,973fc816a6025b7e7e7a2a543c9765156c2e780202aa9500342e767c96a0cace,77cfaa5cf41956d540c8edef3fda5f396ad9fada8e9fc196c6f0aa9a637b992a,H70_002594311ae8e52b,1,25,6,6,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,a667ecd00708eecd240e8c85865d578f2325dd3babb6a16d9d5b6f573c5c6467,77cfaa5cf41956d540c8edef3fda5f396ad9fada8e9fc196c6f0aa9a637b992a,H70_002594311ae8e52b,1,25,6,6,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,b3188427ac2a8e4b34ca4e00f6a4c38ac93a82fb257dac5e4210e920bf2cc5e1,77cfaa5cf41956d540c8edef3fda5f396ad9fada8e9fc196c6f0aa9a637b992a,H70_002594311ae8e52b,1,25,6,6,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,c31dfac73b7d7b1b74a791213efd2e11a9b372ff0ddf70b70e8a0c0352439e83,77cfaa5cf41956d540c8edef3fda5f396ad9fada8e9fc196c6f0aa9a637b992a,H70_002594311ae8e52b,1,25,6,6,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,bc58e86fb477f8b5105ba90521e19ddb22a4313f8a1ae7f733150d39d3b449a6,bc58e86fb477f8b5105ba90521e19ddb22a4313f8a1ae7f733150d39d3b449a6,H70_0026a2bb5531bc5e,0,18,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,e0fe2b54601c17591d317ed0436bf4cca95d473bf464f6e0617a8aaf4712bca0,e0fe2b54601c17591d317ed0436bf4cca95d473bf464f6e0617a8aaf4712bca0,H70_002767eb57f9c3db,0,7,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,aa871253e454a7fbef1f442dcb9173c8b5a8b741694aede9e011243ca05397b9,df74befcfda7b682c9ceb2169dbae1ef4dba211acf289ba7e3f2fad37565e598,H70_0028409191cc7319,0,13,2,0,2,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,df74befcfda7b682c9ceb2169dbae1ef4dba211acf289ba7e3f2fad37565e598,df74befcfda7b682c9ceb2169dbae1ef4dba211acf289ba7e3f2fad37565e598,H70_0028409191cc7319,0,12,2,0,2,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,199642d8c7e81477bcc7ac86f0b8439630b78d6003b20f6a71f20c0bc372c5d5,199642d8c7e81477bcc7ac86f0b8439630b78d6003b20f6a71f20c0bc372c5d5,H70_002a8e544ae9ff88,0,6,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,251c243b4f4ee23c5bd8fa2c5c1581e6b9f3ecb0f95cfd8a1bb5fe7f848edcf5,251c243b4f4ee23c5bd8fa2c5c1581e6b9f3ecb0f95cfd8a1bb5fe7f848edcf5,H70_002afb8d1250f837,0,12,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,1e66fc48b7c966800c64099abd5962fef5fecbd8c3a9be6f64a2106c46ba95fd,1e66fc48b7c966800c64099abd5962fef5fecbd8c3a9be6f64a2106c46ba95fd,H70_002b603b58ef332b,0,19,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,11b9187d806a343b6e4fe5548802d1e7161bb5515861e2f6e75f8bda04042e3d,11b9187d806a343b6e4fe5548802d1e7161bb5515861e2f6e75f8bda04042e3d,H70_003055a635d66389,1,14,2,2,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,7b3cfa381e48f42a1f63b24ec5221bfce4e31dc1efaf087ac729ba49c2080187,11b9187d806a343b6e4fe5548802d1e7161bb5515861e2f6e75f8bda04042e3d,H70_003055a635d66389,1,14,2,2,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,a1bc0aeb31e7a4e5b41bfbcaf3e391e605296b7ae4b76d7cc58b211a12686b2d,a1bc0aeb31e7a4e5b41bfbcaf3e391e605296b7ae4b76d7cc58b211a12686b2d,H70_003076a034566797,0,110,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,d1b224bd4190c0f166d2882b4a2660b01d8b3aaf063a9f7bb05b2ec890ab5eda,d1b224bd4190c0f166d2882b4a2660b01d8b3aaf063a9f7bb05b2ec890ab5eda,H70_0034eb0678b1354a,0,49,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,24bd2075f0889ad5d7af1a73bec9cc03fd8636eddaf49745585fcca58da57a58,24bd2075f0889ad5d7af1a73bec9cc03fd8636eddaf49745585fcca58da57a58,H70_0035611a17b6e003,0,20,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,865fc04a37931ce2df06f954abfc8229234cfe5e2b7c7ab170c7bd7283411848,865fc04a37931ce2df06f954abfc8229234cfe5e2b7c7ab170c7bd7283411848,H70_0036e54e355bd42d,1,69,1,1,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,fba78bf7dbf6ceef75fec6dad9fdc476be0f1a5062f5aa2dfc76c7f02c25194a,fba78bf7dbf6ceef75fec6dad9fdc476be0f1a5062f5aa2dfc76c7f02c25194a,H70_00380038476049f1,0,49,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,d9beadcb51032cd106be6f66fe8f306c168950b99c2770d4ca5e53823335e219,d9beadcb51032cd106be6f66fe8f306c168950b99c2770d4ca5e53823335e219,H70_003af380dd037c30,0,22,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,7fc09033236a7d4222a3d1fd696f97e1fb4834ea939db88462ca724186f5bf14,7fc09033236a7d4222a3d1fd696f97e1fb4834ea939db88462ca724186f5bf14,H70_003b2c2a749c0e4d,0,28,2,0,2,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,89aaa2fd70febeb1145291003be665a924aff8dcaa1c4d8349548f3e13f0dcab,7fc09033236a7d4222a3d1fd696f97e1fb4834ea939db88462ca724186f5bf14,H70_003b2c2a749c0e4d,0,28,2,0,2,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,a84f9ebb31bcfb2c8bc8e790dcf55e85064f97b08a6f4feb69d9ea5aee182885,a84f9ebb31bcfb2c8bc8e790dcf55e85064f97b08a6f4feb69d9ea5aee182885,H70_003e563eaee87db1,0,20,1,0,1,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,2d5c0c3c15e046c74b164a3e6abf1fbf838eaed926ba7543107b845e8d3ad58e,2d5c0c3c15e046c74b164a3e6abf1fbf838eaed926ba7543107b845e8d3ad58e,H70_004018fda62c781c,1,29,1,1,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,67e4a7537afff9e9f2c1b636447a3fa5deb6b8928b7ca02aff65ccf5b64d1fb9,67e4a7537afff9e9f2c1b636447a3fa5deb6b8928b7ca02aff65ccf5b64d1fb9,H70_004076596b64475d,1,15,1,1,0,0
amp_vs_without_amp_evidence,H70,0.7,0.9,0,1,7259820c6e477ca059ff0193e8941da61be5971a2fdd946d103d49e53d636062,7259820c6e477ca059ff0193e8941da61be5971a2fdd946d103d49e53d636062,H70_0040f1f100549478,0,9,1,0,1,0
