task_id,homology_config_id,minimum_sequence_identity,minimum_coverage,coverage_mode,cluster_mode,sequence_id,representative_sequence_id,cluster_id,amp_label,sequence_length,cluster_size,cluster_positive_count,cluster_negative_count,mixed_label_cluster
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,bdbda3adafdcd0b3a8a527793f0936e34b491edbd10795d9c61c39265cc3dbcf,bdbda3adafdcd0b3a8a527793f0936e34b491edbd10795d9c61c39265cc3dbcf,H30_0020015a015128cf,0,36,1,0,1,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,086ced5487c703dc93eb7a3b3521401d705dc4c6642dece62ac6d76d237a59a0,086ced5487c703dc93eb7a3b3521401d705dc4c6642dece62ac6d76d237a59a0,H30_00207e49dba9ab11,0,77,1,0,1,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,f3abf1549b49d2f053e15126dbaf22b1a8922d5bf4240c40c9be9fe67222592d,f3abf1549b49d2f053e15126dbaf22b1a8922d5bf4240c40c9be9fe67222592d,H30_0021a5a4c2371e81,1,14,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,4569f806b743b1c44f77621915221be64bf5e282144e4733287834799919f30d,4569f806b743b1c44f77621915221be64bf5e282144e4733287834799919f30d,H30_002707a43c37c6de,0,20,1,0,1,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,aea68608b1ecf0e28550e4cf9793200acb17501a28485a0e708e793c565ec49f,aea68608b1ecf0e28550e4cf9793200acb17501a28485a0e708e793c565ec49f,H30_002a6dbf20d4fb0b,1,21,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,a69526d69d6fa897648246cf6098a645c7ec07dfea29936fd73a5b226dabe726,a69526d69d6fa897648246cf6098a645c7ec07dfea29936fd73a5b226dabe726,H30_002cad28c56ea5b9,1,17,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,88d4192060ba8269dde94b603fb7b544df5442faefa3c4b030bfeff0b9d85ca4,88d4192060ba8269dde94b603fb7b544df5442faefa3c4b030bfeff0b9d85ca4,H30_00334f4926ad4f9a,1,17,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,1d871181262ad75fb479af98e1e1fd8aac398d4bd433201f35790157f4f672d0,1d871181262ad75fb479af98e1e1fd8aac398d4bd433201f35790157f4f672d0,H30_003a969fde1f27d7,1,13,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,f05960daacd0ff3fa7183abe2863cb29bea9f2d6c7f924950c38c1d06b89056b,f05960daacd0ff3fa7183abe2863cb29bea9f2d6c7f924950c38c1d06b89056b,H30_003f452a12f5f239,0,34,1,0,1,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,f4cf0ab1a9b729948698442f1afd8e0e39d96ee441a7c07fa37963bd1efd2de2,f4cf0ab1a9b729948698442f1afd8e0e39d96ee441a7c07fa37963bd1efd2de2,H30_003f6e8ed78d02cc,1,20,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,401604443621bb3b09671b7afad0976d180ff4fdce853edda750e22b0fb3c605,401604443621bb3b09671b7afad0976d180ff4fdce853edda750e22b0fb3c605,H30_0044ff36111aa470,1,15,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,665bd41c83682d424998a46f9a5bc64ca182ce23c3047e48467db2b0f85f8cf4,665bd41c83682d424998a46f9a5bc64ca182ce23c3047e48467db2b0f85f8cf4,H30_0045cce1ceea1820,1,63,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,85296a3376197fe43f439fa4c1f44e2f8c6401c87ff8bb990460fd5db5cbbf2c,85296a3376197fe43f439fa4c1f44e2f8c6401c87ff8bb990460fd5db5cbbf2c,H30_004f0c46d47a8ab3,1,43,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,e7f3e514efbc362782fb120a918d55dbaa3e9959a456f72ba81eca02e1700d9d,e7f3e514efbc362782fb120a918d55dbaa3e9959a456f72ba81eca02e1700d9d,H30_0064618de1597726,1,32,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,4918a73e4182df2154da2c7cf61cb80536f219c76e89c2a916f6bd93d9d870e5,4918a73e4182df2154da2c7cf61cb80536f219c76e89c2a916f6bd93d9d870e5,H30_0066c0fc36d483b0,1,11,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,80049632b2fbf3f6ac11f588ed6fac1894dfc8d7d2820bff615d80e697451578,4918a73e4182df2154da2c7cf61cb80536f219c76e89c2a916f6bd93d9d870e5,H30_0066c0fc36d483b0,1,11,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,4e205115c800486cd5e0b32bad0a51360694b1ce6094ea7942203b3903a761f9,4e205115c800486cd5e0b32bad0a51360694b1ce6094ea7942203b3903a761f9,H30_006c55b810458b39,1,92,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,a2d791754ae89290ae197789b2f2e6030ca6fdaf23fa94abba0daf42bcebfbab,4e205115c800486cd5e0b32bad0a51360694b1ce6094ea7942203b3903a761f9,H30_006c55b810458b39,1,95,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,2ef9a47b723fa92c747fdefb05e98ffe3e25c786304c5e1ebef700aa7caa9487,31d8a49c846126a39de429066704565861947625b96145d9cf849b20b1605343,H30_00736e22fcecb52e,1,26,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,31d8a49c846126a39de429066704565861947625b96145d9cf849b20b1605343,31d8a49c846126a39de429066704565861947625b96145d9cf849b20b1605343,H30_00736e22fcecb52e,1,25,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,f18bceaa47f4faaa17157b288d9c8109346221a1d89d58da76f1a8f87fec4e97,31d8a49c846126a39de429066704565861947625b96145d9cf849b20b1605343,H30_00736e22fcecb52e,1,26,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,10d40b81766eb54c34145ede44f8033d2cb04267ff6edeec1922060a8107b880,10d40b81766eb54c34145ede44f8033d2cb04267ff6edeec1922060a8107b880,H30_007eb1e75b8644ea,1,8,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,650c79590af8051f3218296b6636c036f64c744a037b944a1a459630cfaac142,650c79590af8051f3218296b6636c036f64c744a037b944a1a459630cfaac142,H30_0082c7b1e03776f3,0,10,1,0,1,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,672356ec25785baf4f24c24bb652267b0be0e9276f2c9d2788c056f0e13e7b98,672356ec25785baf4f24c24bb652267b0be0e9276f2c9d2788c056f0e13e7b98,H30_008e43d53fc7621c,1,49,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,328c312ffab06c7aebb37de442dd3c4ccb86804510b1ced87e10ce8c82d1b8be,eb06ad0d26e54d1d874cf6644599d890ec646aebe706dc9c1de7e90c7cc03716,H30_009144379fa5b84c,1,31,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,ae6a0d1d346f3721cfaf3604c6b8670ed83e2896e4a66265e93966a7b6475815,eb06ad0d26e54d1d874cf6644599d890ec646aebe706dc9c1de7e90c7cc03716,H30_009144379fa5b84c,1,31,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,eb06ad0d26e54d1d874cf6644599d890ec646aebe706dc9c1de7e90c7cc03716,eb06ad0d26e54d1d874cf6644599d890ec646aebe706dc9c1de7e90c7cc03716,H30_009144379fa5b84c,1,32,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,629d6c98f824a0c5df9ea36a5377610dabda3ec32027a82cb989ba4e32fea052,629d6c98f824a0c5df9ea36a5377610dabda3ec32027a82cb989ba4e32fea052,H30_0093b5cf9d406034,1,74,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,db5a4bbf2f9f6e567ca2b5898077c871212a5dec71c6387505e5d6058f1f32b5,db5a4bbf2f9f6e567ca2b5898077c871212a5dec71c6387505e5d6058f1f32b5,H30_00984cf3d25d44a6,1,18,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,9a15340a1afc8d97537822ef89c7a59bcadacf7b3b010a04293e433b0ae9b0dc,9a15340a1afc8d97537822ef89c7a59bcadacf7b3b010a04293e433b0ae9b0dc,H30_0099aac82482be4b,1,15,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,11d6edb41c7ae2a4c762216617beef73c3c15c606b9ea5f9051e61a5fc6abd89,11d6edb41c7ae2a4c762216617beef73c3c15c606b9ea5f9051e61a5fc6abd89,H30_009c6073404c7a3a,1,11,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,c4ee886e790dd169bba63dfef19e4b19ad3173b9ef9948f4a6a07682b597179d,c4ee886e790dd169bba63dfef19e4b19ad3173b9ef9948f4a6a07682b597179d,H30_009c7184f94f5cd5,1,10,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,3e13d756a6c5d515581cf8d192e48879d4d5321bf611798d6810ba775b9b0f08,3e13d756a6c5d515581cf8d192e48879d4d5321bf611798d6810ba775b9b0f08,H30_00a4cb92a490513a,1,6,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,6e440a2271a39acc95a0026b19a32865f89e2574d91ca38585f744c015f60b38,6e440a2271a39acc95a0026b19a32865f89e2574d91ca38585f744c015f60b38,H30_00a764a494a62d00,1,10,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,bb74e3851e10e30fd49b7be1986f622ad8ebf394238a48fdab40800694d26e14,bb74e3851e10e30fd49b7be1986f622ad8ebf394238a48fdab40800694d26e14,H30_00aa62440abb70d6,1,7,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,b6d28fdaba6c2e0cf9100c037dd22964b2d1c99a9913830360c1a8a9497ce1c5,b6d28fdaba6c2e0cf9100c037dd22964b2d1c99a9913830360c1a8a9497ce1c5,H30_00b01ff6350654fc,1,8,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,09cecd504462128277be8e05107d3d9c663a8bb1767b0dab2587d4ac56cf4529,eb668b8229187b8ad91013601e428dcc921d94e7001a735a0e15b2db9920e1cc,H30_00b4292abf15c181,1,6,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,eb668b8229187b8ad91013601e428dcc921d94e7001a735a0e15b2db9920e1cc,eb668b8229187b8ad91013601e428dcc921d94e7001a735a0e15b2db9920e1cc,H30_00b4292abf15c181,1,6,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,a7c3042a3fb5a966bce1bb4228c2c0a2922a18733739fd280b25a1725110b804,a7c3042a3fb5a966bce1bb4228c2c0a2922a18733739fd280b25a1725110b804,H30_00b6300a06e5f838,1,25,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,a95c30829ca43a0601076c7e325e863f9b5cf6922fb137c705c15b9b386a625c,a95c30829ca43a0601076c7e325e863f9b5cf6922fb137c705c15b9b386a625c,H30_00bdbefbcfcfad8c,1,11,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,8c0b82ce8529f89b13f19b2ffe00f1ff281eb734570a5985ee6b61189e7184a9,8c0b82ce8529f89b13f19b2ffe00f1ff281eb734570a5985ee6b61189e7184a9,H30_00bdd5f3a2859779,1,35,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,cb1ba647362fd373dabe7dff63a21b4d9cdb4dca4af1ad314d4b1f00bdc74261,cb1ba647362fd373dabe7dff63a21b4d9cdb4dca4af1ad314d4b1f00bdc74261,H30_00c755f3de1415bb,1,13,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,7be7b4daa2fe0fdeea4d7f61c7b900a96b4ed6e2515693fc4f9744f38bd0e370,7be7b4daa2fe0fdeea4d7f61c7b900a96b4ed6e2515693fc4f9744f38bd0e370,H30_00ca8d8a9b53e51a,1,5,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,004b90cc9fc0049a4b8d1b1e8971b028e935c0e7507e2ee8610688ecc6a1521b,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,47,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,45,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,1f5bae007f027e56d97e8d7ed82be536f7eda3faef36465d6387d2c0bc847178,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,47,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,28852f390292728ffeae8ec7dba74cefbc708623d0cabb8c2f9a76dc07a909e9,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,47,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,792c53e5a1a27031717268f3f48beb3a65377908e5cee7c849776b7dbfc3bd43,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,47,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,80cc21d375062196256a61453d10971a293a71b85713a42dd4d2b5a0dcbe2da0,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,47,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,96dc3f1e6cb30e1be8f7a49de345f863059abbd2922fc59db2e8bc027860960c,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,47,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,efce86ca242e74d80dc1d3de9331a01009ced6ccdf0370850d411b1f0ea54316,1bbc4ca24fefe60de13bee65a8a974ddd6f3282b536a6b1c1c4af0503b6b7971,H30_00cd6a0a729d0287,0,47,8,0,8,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,5a17b88949a26a7045de40e97beba2d3f6427bf1f26117a0454eb17b9099e24e,5a17b88949a26a7045de40e97beba2d3f6427bf1f26117a0454eb17b9099e24e,H30_00cfd458c7abb488,1,40,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,b58babc208d0202563be2ba75055b61910cd95adb709c9613ffae181ce0bbe03,b58babc208d0202563be2ba75055b61910cd95adb709c9613ffae181ce0bbe03,H30_00d3330b2e844a4b,1,12,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,4213433d43afe10da127df9997f23baf89f29a471431b42ba967f9d8b1ef3666,4213433d43afe10da127df9997f23baf89f29a471431b42ba967f9d8b1ef3666,H30_00d95c8ad8531d1e,1,54,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,1c9f64ae1ba4444875ec598098000432acdbec30f442dfbdaeb8df7e8f2acfa4,1c9f64ae1ba4444875ec598098000432acdbec30f442dfbdaeb8df7e8f2acfa4,H30_00debaf542e325cc,1,13,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,7d57e6b07e9735fc5828c2184d920bb9cebdb879175a095e70a449ff6f11fe2f,7d57e6b07e9735fc5828c2184d920bb9cebdb879175a095e70a449ff6f11fe2f,H30_00dffc3f3b564247,1,20,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,5664ea95bd05d003a760f74f1c9435b4ed3e8041ac932b6e7a1467b2df15d4b6,5664ea95bd05d003a760f74f1c9435b4ed3e8041ac932b6e7a1467b2df15d4b6,H30_00eae88effa593ba,1,20,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,b7d505380193c482fa7cbb68d3575639e0162d39674c7644e405ce9aacd26e13,b7d505380193c482fa7cbb68d3575639e0162d39674c7644e405ce9aacd26e13,H30_00eed10e68a4c62f,1,5,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,12688ef729a061bb70e4007c707ec3d0cbbec702d754a3275fd97628189f91d0,cae397fa7f0098a4daaa546d78a46c88cdeda2b70c0a06bd531da70ed9935aec,H30_00eef767260f9242,0,36,6,0,6,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,716db4eb285d413fe888af3b45a38e3ad1dc1ecedd61277a1edc569f8eed38b8,cae397fa7f0098a4daaa546d78a46c88cdeda2b70c0a06bd531da70ed9935aec,H30_00eef767260f9242,0,37,6,0,6,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,cae397fa7f0098a4daaa546d78a46c88cdeda2b70c0a06bd531da70ed9935aec,cae397fa7f0098a4daaa546d78a46c88cdeda2b70c0a06bd531da70ed9935aec,H30_00eef767260f9242,0,36,6,0,6,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,d4f7fd9c7a1a438e224928a6e1f97e5b5ebdb00eb9cc174384fb4844ca093e0c,cae397fa7f0098a4daaa546d78a46c88cdeda2b70c0a06bd531da70ed9935aec,H30_00eef767260f9242,0,37,6,0,6,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,df80cf74f1698f1fcc9d0bc2173136a24fd307e754021ad8817904c3d6d53774,cae397fa7f0098a4daaa546d78a46c88cdeda2b70c0a06bd531da70ed9935aec,H30_00eef767260f9242,0,36,6,0,6,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,e437feb5d9c2218fd3a75cd8a8a4f6669d847229abb9795019a9f150f71762d5,cae397fa7f0098a4daaa546d78a46c88cdeda2b70c0a06bd531da70ed9935aec,H30_00eef767260f9242,0,36,6,0,6,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,e76a965e92ffd72a661ab3ef6eb7b75398fe16039bee8b7cf18440cbd670d454,e76a965e92ffd72a661ab3ef6eb7b75398fe16039bee8b7cf18440cbd670d454,H30_00f1bf4c3efd3e2f,1,18,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,6cbc97f0455cd96d5b4867672399c0d16aee722aa0853ba8e0193b1bb2e1d37b,6cbc97f0455cd96d5b4867672399c0d16aee722aa0853ba8e0193b1bb2e1d37b,H30_00f6b9a67fcb19b2,1,13,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,71e46bda09e62c7a1e6528378608ac6bd4359709b540c3b080d7f51c9458b89d,71e46bda09e62c7a1e6528378608ac6bd4359709b540c3b080d7f51c9458b89d,H30_00f72701eeeb23aa,1,49,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,3e2e5c96627593578d4b60a278d15a2580e17e53723d33d19eab779f98fe15a5,3e2e5c96627593578d4b60a278d15a2580e17e53723d33d19eab779f98fe15a5,H30_010fc0708c2f601b,1,29,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,53c0276c1d37b14a97a4c764ce02964c8c17ebb66a3af20360704538703bcd8d,53c0276c1d37b14a97a4c764ce02964c8c17ebb66a3af20360704538703bcd8d,H30_0110a0f4e38742dd,1,24,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,71e89a7a739c82f1f0a86ab18520a77f143803c2c803bcd78084f2ba8757a87a,71e89a7a739c82f1f0a86ab18520a77f143803c2c803bcd78084f2ba8757a87a,H30_0114a5b5ea476469,0,20,1,0,1,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,cd8643fae36736f0f9c5c73d67fd4a3bb29ddf8dfcecbd0c30a53b5d932020b2,cd8643fae36736f0f9c5c73d67fd4a3bb29ddf8dfcecbd0c30a53b5d932020b2,H30_0114e6da38ee6f7f,0,16,1,0,1,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,6d5b250a41b94b20499057f47894635a1c7ad9a5b327725b5d93d6698159261c,6d5b250a41b94b20499057f47894635a1c7ad9a5b327725b5d93d6698159261c,H30_011a5ddb52524649,1,12,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,58280e2b68ff3ec81316437bb7e4f7fc1a66f13fd336a1e4dfb6abf3cb4bc121,58280e2b68ff3ec81316437bb7e4f7fc1a66f13fd336a1e4dfb6abf3cb4bc121,H30_011d949259de3ce5,1,9,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,b51005731146014730fa5b5d4eff75d2e5b8ac3913c6066247b27677ef136fd3,b51005731146014730fa5b5d4eff75d2e5b8ac3913c6066247b27677ef136fd3,H30_011fc2775326ad01,1,10,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,a706e074fab49e15a9239581738190004a10171acbb2ccd1d07d7375c8cdd225,a706e074fab49e15a9239581738190004a10171acbb2ccd1d07d7375c8cdd225,H30_0121033596b60e58,1,8,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,f4b471f581eb00cf2d52d44c6485af65ae3a8b52c7a752bf1e24df55a1944aa6,f4b471f581eb00cf2d52d44c6485af65ae3a8b52c7a752bf1e24df55a1944aa6,H30_012a267fc9bd6079,1,14,1,1,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,5d2baa9c664b2549eab5997edfda4cce23426d87f21d6f950e86b125d0a429a9,96bcf8dece83c3f10c9210ea251ee45029b8389fa8e2feaba60056876525b215,H30_012b3da26bc0fae1,0,28,3,0,3,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,7a40c63250239a4989d32cca48cc5a59f729200501431e2b61f4a70e3139fb31,96bcf8dece83c3f10c9210ea251ee45029b8389fa8e2feaba60056876525b215,H30_012b3da26bc0fae1,0,28,3,0,3,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,96bcf8dece83c3f10c9210ea251ee45029b8389fa8e2feaba60056876525b215,96bcf8dece83c3f10c9210ea251ee45029b8389fa8e2feaba60056876525b215,H30_012b3da26bc0fae1,0,28,3,0,3,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,2333dc26ccc5169dff3257ce3a727296df7e9d353093728c13d8b3aa8089d4c1,756cef70ef0b4a91bb5e7d4a9702eff87c232375747deaab2e57a133624bd049,H30_012b3ec9715338ad,1,83,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,756cef70ef0b4a91bb5e7d4a9702eff87c232375747deaab2e57a133624bd049,756cef70ef0b4a91bb5e7d4a9702eff87c232375747deaab2e57a133624bd049,H30_012b3ec9715338ad,1,83,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,c7794a4ed2222e14efe76e8a979409b342c027bcc3563f819866650562bd4e50,756cef70ef0b4a91bb5e7d4a9702eff87c232375747deaab2e57a133624bd049,H30_012b3ec9715338ad,1,80,3,3,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,65799638e6f10a41484a1d2f6da8b87e8185fa747b4469186da4c63d23b9fc5a,f5d87ccb0f507fad1330588dc65f78115da1c530012f789f2e5e65b73ff5e484,H30_012baccc65aecfb0,1,36,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,f5d87ccb0f507fad1330588dc65f78115da1c530012f789f2e5e65b73ff5e484,f5d87ccb0f507fad1330588dc65f78115da1c530012f789f2e5e65b73ff5e484,H30_012baccc65aecfb0,1,33,2,2,0,0
amp_vs_toxic_without_amp_evidence,H30,0.3,0.9,0,1,e380f4bf7351ae40b311bd176ec032b75596c783a2505df416c92e592d6e9076,e380f4bf7351ae40b311bd176ec032b75596c783a2505df416c92e592d6e9076,H30_012ca4358fa09d11,1,14,1,1,0,0
